Date,Adj Close,log returns
4/12/1962,67.900002,-0.007483007
4/13/1962,67.900002,0
4/16/1962,67.599998,-0.004428111
4/17/1962,67.900002,0.004428111
4/18/1962,68.269997,0.005434323
4/19/1962,68.589996,0.004676306
4/23/1962,68.529999,-0.000875102
4/24/1962,68.459999,-0.001021973
4/25/1962,67.709999,-0.011015754
4/26/1962,67.050003,-0.00979521
4/27/1962,66.300003,-0.011248712
4/30/1962,65.239998,-0.016117195
5/1/1962,65.699997,0.007026133
5/2/1962,65.989998,0.004404305
5/3/1962,66.529999,0.008149774
5/4/1962,66.239998,-0.004368479
5/7/1962,66.019997,-0.003326799
5/8/1962,65.169998,-0.012958471
5/9/1962,64.260002,-0.014061825
5/10/1962,63.57,-0.010795724
5/11/1962,62.650002,-0.014577948
5/14/1962,63.099998,0.007157025
5/15/1962,64.290001,0.018683376
5/16/1962,64.269997,-0.000311201
5/17/1962,63.93,-0.005304178
5/18/1962,63.82,-0.001722114
5/21/1962,63.59,-0.003610396
5/22/1962,62.34,-0.019852951
5/23/1962,61.110001,-0.019927739
5/24/1962,60.619999,-0.00805068
5/25/1962,59.470001,-0.019152855
5/28/1962,55.5,-0.06908898
5/29/1962,58.080002,0.045438384
5/31/1962,59.630001,0.026337415
6/1/1962,59.380001,-0.004201334
6/4/1962,57.27,-0.03618056
6/5/1962,57.57,0.005224672
6/6/1962,58.389999,0.014143026
6/7/1962,58.400002,0.000171299
6/8/1962,58.450001,0.000855781
6/11/1962,57.82,-0.010836968
6/12/1962,56.34,-0.025929974
6/13/1962,55.5,-0.015021742
6/14/1962,54.330002,-0.021306423
6/15/1962,55.889999,0.028308858
6/18/1962,55.740002,-0.002687397
6/19/1962,55.540001,-0.003594558
6/20/1962,54.779999,-0.013778354
6/21/1962,53.59,-0.021962662
6/22/1962,52.68,-0.017126607
6/25/1962,52.450001,-0.004375523
6/26/1962,52.32,-0.002481647
6/27/1962,52.599998,0.005337375
6/28/1962,54.41,0.033831879
6/29/1962,54.75,0.006229408
7/2/1962,55.860001,0.02007121
7/3/1962,56.490002,0.011215088
7/5/1962,56.810001,0.005648717
7/6/1962,56.169998,-0.011329613
7/9/1962,56.549999,0.006742414
7/10/1962,57.200001,0.011428731
7/11/1962,57.73,0.009223053
7/12/1962,58.029999,0.005183132
7/13/1962,57.830002,-0.003452394
7/16/1962,57.830002,0
7/17/1962,56.779999,-0.018323573
7/18/1962,56.200001,-0.010267359
7/19/1962,56.419998,0.003906895
7/20/1962,56.810001,0.006888714
7/23/1962,56.799999,-0.000176076
7/24/1962,56.360001,-0.007776603
7/25/1962,56.459999,0.0017727
7/26/1962,56.77,0.005475612
7/27/1962,57.200001,0.007545899
7/30/1962,57.830002,0.010953791
7/31/1962,58.23,0.006892979
8/1/1962,57.75,-0.008277336
8/2/1962,57.98,0.003974774
8/3/1962,58.119999,0.002411698
8/6/1962,57.75,-0.006386472
8/7/1962,57.360001,-0.006776136
8/8/1962,57.509998,0.002611597
8/9/1962,57.57,0.001042788
8/10/1962,57.549999,-0.000347481
8/13/1962,57.630001,0.001389165
8/14/1962,58.25,0.01070081
8/15/1962,58.66,0.007013971
8/16/1962,58.639999,-0.000341023
8/17/1962,59.009998,0.006289847
8/20/1962,59.369999,0.006082144
8/21/1962,59.119999,-0.004219772
8/22/1962,59.779999,0.01110188
8/23/1962,59.700001,-0.001339103
8/24/1962,59.580002,-0.002012056
8/27/1962,59.549999,-0.000503702
8/28/1962,58.790001,-0.01284449
8/29/1962,58.66,-0.002213726
8/30/1962,58.68,0.00034089
8/31/1962,59.119999,0.007470306
9/4/1962,58.560001,-0.009517373
9/5/1962,58.119999,-0.007542065
9/6/1962,58.360001,0.004120919
9/7/1962,58.380001,0.000342642
9/10/1962,58.450001,0.001198322
9/11/1962,58.59,0.002392329
9/12/1962,58.84,0.004257862
9/13/1962,58.700001,-0.002382152
9/14/1962,58.889999,0.003231536
9/17/1962,59.080002,0.003221212
9/18/1962,59.029999,-0.000846719
9/19/1962,58.950001,-0.001356128
9/20/1962,58.540001,-0.006979346
9/21/1962,57.689999,-0.014626467
9/24/1962,56.630001,-0.018544933
9/25/1962,56.959999,0.005810352
9/26/1962,56.150002,-0.014322533
9/27/1962,55.77,-0.006790626
9/28/1962,56.27,0.008925443
10/1/1962,55.490002,-0.013958673
10/2/1962,56.099998,0.010932916
10/3/1962,56.16,0.001068983
10/4/1962,56.700001,0.009569469
10/5/1962,57.07,0.006504356
10/8/1962,57.07,0
10/9/1962,57.200001,0.002275331
10/10/1962,57.240002,0.000699074
10/11/1962,57.049999,-0.003324931
10/12/1962,56.950001,-0.001754351
10/15/1962,57.27,0.005603219
10/16/1962,57.080002,-0.003323099
10/17/1962,56.889999,-0.003334266
10/18/1962,56.34,-0.009714799
10/19/1962,55.59,-0.013401433
10/22/1962,54.959999,-0.011397699
10/23/1962,53.490002,-0.027110872
10/24/1962,55.209999,0.03164932
10/25/1962,54.689999,-0.009463219
10/26/1962,54.540001,-0.002746463
10/29/1962,55.720001,0.021404771
10/30/1962,56.540001,0.014609203
10/31/1962,56.52,-0.000353812
11/1/1962,57.119999,0.010559743
11/2/1962,57.75,0.010969049
11/5/1962,58.349998,0.010335975
11/7/1962,58.709999,0.006150729
11/8/1962,58.32,-0.006664965
11/9/1962,58.779999,0.007856556
11/12/1962,59.59,0.013686131
11/13/1962,59.459999,-0.002183974
11/14/1962,60.16,0.011703879
11/15/1962,59.970001,-0.003163226
11/16/1962,60.16,0.003163226
11/19/1962,59.82,-0.005667626
11/20/1962,60.450001,0.01047654
11/21/1962,60.810001,0.005937672
11/23/1962,61.540001,0.011933121
11/26/1962,61.360001,-0.002929213
11/27/1962,61.73,0.006011863
11/28/1962,62.119999,0.006297946
11/29/1962,62.41,0.004657537
11/30/1962,62.259998,-0.002406386
12/3/1962,61.939999,-0.005152974
12/4/1962,62.639999,0.011237877
12/5/1962,62.389999,-0.003999046
12/6/1962,62.93,0.008618007
12/7/1962,63.060001,0.002063672
12/10/1962,62.27,-0.012606901
12/11/1962,62.32,0.000802633
12/12/1962,62.630001,0.004962011
12/13/1962,62.419998,-0.003358708
12/14/1962,62.57,0.002400225
12/17/1962,62.369999,-0.003201556
12/18/1962,62.07,-0.004821594
12/19/1962,62.580002,0.00818299
12/20/1962,62.82,0.003827724
12/21/1962,62.639999,-0.002869458
12/24/1962,62.630001,-0.000159623
12/26/1962,63.02,0.006207724
12/27/1962,62.93,-0.001429139
12/28/1962,62.959999,0.000476591
12/31/1962,63.099998,0.00222115
1/2/1963,62.689999,-0.006518809
1/3/1963,63.720001,0.016296571
1/4/1963,64.129997,0.006413726
1/7/1963,64.120003,-0.000155852
1/8/1963,64.739998,0.009622843
1/9/1963,64.589996,-0.002319679
1/10/1963,64.709999,0.001856196
1/11/1963,64.849998,0.002161146
1/14/1963,65.199997,0.005382543
1/15/1963,65.110001,-0.00138126
1/16/1963,64.669998,-0.006780778
1/17/1963,65.129997,0.007087842
1/18/1963,65.18,0.000767447
1/21/1963,65.279999,0.001533022
1/22/1963,65.440002,0.002448028
1/23/1963,65.620003,0.00274685
1/24/1963,65.75,0.001979098
1/25/1963,65.919998,0.002582184
1/28/1963,66.239998,0.004842625
1/29/1963,66.230003,-0.000150902
1/30/1963,65.849998,-0.00575418
1/31/1963,66.199997,0.00530102
2/1/1963,66.309998,0.001660268
2/4/1963,66.169998,-0.002113527
2/5/1963,66.110001,-0.000907121
2/6/1963,66.400002,0.00437705
2/7/1963,66.169998,-0.003469929
2/8/1963,66.169998,0
2/11/1963,65.760002,-0.006215377
2/12/1963,65.830002,0.001063911
2/13/1963,66.150002,0.004849229
2/14/1963,66.349998,0.00301881
2/15/1963,66.410004,0.000903977
2/18/1963,66.519997,0.001654901
2/19/1963,66.199997,-0.004822192
2/20/1963,65.830002,-0.005604726
2/21/1963,65.919998,0.001366163
2/25/1963,65.459999,-0.007002601
2/26/1963,65.470001,0.000152784
2/27/1963,65.010002,-0.007050903
2/28/1963,64.290001,-0.011137021
3/1/1963,64.099998,-0.002959781
3/4/1963,64.720001,0.009625955
3/5/1963,64.739998,0.000308929
3/6/1963,64.849998,0.001697662
3/7/1963,65.260002,0.006302442
3/8/1963,65.330002,0.001072058
3/11/1963,65.510002,0.002751454
3/12/1963,65.669998,0.002439336
3/13/1963,65.910004,0.003648066
3/14/1963,65.599998,-0.00471457
3/15/1963,65.93,0.005017908
3/18/1963,65.610001,-0.004865435
3/19/1963,65.470001,-0.002136101
3/20/1963,65.949997,0.007304796
3/21/1963,65.849998,-0.001517436
3/22/1963,66.190002,0.005150027
3/25/1963,66.209999,0.000302069
3/26/1963,66.400002,0.002865593
3/27/1963,66.68,0.004207971
3/28/1963,66.580002,-0.001500796
3/29/1963,66.57,-0.000150237
4/1/1963,66.849998,0.004197248
4/2/1963,66.839996,-0.00014963
4/3/1963,67.360001,0.007749741
4/4/1963,67.849998,0.007247972
4/5/1963,68.279999,0.006317526
4/8/1963,68.519997,0.003508746
4/9/1963,68.449997,-0.001022122
4/10/1963,68.290001,-0.00234015
4/11/1963,68.769997,0.007004202
4/15/1963,69.089996,0.004642385
4/16/1963,69.139999,0.000723475
4/17/1963,68.919998,-0.003187037
4/18/1963,68.889999,-0.000435368
4/19/1963,69.230003,0.004923323
4/22/1963,69.300003,0.001010611
4/23/1963,69.529999,0.00331335
4/24/1963,69.720001,0.002728935
4/25/1963,69.760002,0.000573573
4/26/1963,69.699997,-0.000860534
4/29/1963,69.650002,-0.000717546
4/30/1963,69.800003,0.002151324
5/1/1963,69.970001,0.00243254
5/2/1963,70.169998,0.002854248
5/3/1963,70.029999,-0.001997133
5/6/1963,69.529999,-0.007165408
5/7/1963,69.440002,-0.001295201
5/8/1963,70.010002,0.008175018
5/9/1963,70.349998,0.004844638
5/10/1963,70.519997,0.00241356
5/13/1963,70.480003,-0.000567291
5/14/1963,70.209999,-0.003838287
5/15/1963,70.43,0.003128572
5/16/1963,70.25,-0.002559001
5/17/1963,70.290001,0.000569247
5/20/1963,69.959999,-0.00470592
5/21/1963,70.139999,0.002569595
5/22/1963,70.139999,0
5/23/1963,70.099998,-0.000570465
5/24/1963,70.019997,-0.001141893
5/27/1963,69.870003,-0.002144457
5/28/1963,70.010002,0.002001702
5/29/1963,70.330002,0.004560361
5/31/1963,70.800003,0.006660564
6/3/1963,70.690002,-0.001554895
6/4/1963,70.699997,0.000141382
6/5/1963,70.529999,-0.002407393
6/6/1963,70.580002,0.00070871
6/7/1963,70.410004,-0.002411491
6/10/1963,69.940002,-0.006697595
6/11/1963,70.029999,0.001285947
6/12/1963,70.410004,0.005411648
6/13/1963,70.230003,-0.002559742
6/14/1963,70.25,0.000284695
6/17/1963,69.949997,-0.00427965
6/18/1963,70.019997,0.001000214
6/19/1963,70.089996,0.000999201
6/20/1963,70.010002,-0.001141956
6/21/1963,70.25,0.003422191
6/24/1963,70.199997,-0.00071204
6/25/1963,70.040001,-0.002281747
6/26/1963,69.410004,-0.009035515
6/27/1963,69.07,-0.004910524
6/28/1963,69.370003,0.004334058
7/1/1963,68.860001,-0.007379068
7/2/1963,69.459999,0.00867556
7/3/1963,69.940002,0.006886727
7/5/1963,70.220001,0.003995425
7/8/1963,69.739998,-0.006859172
7/9/1963,70.040001,0.004292509
7/10/1963,69.889999,-0.002143959
7/11/1963,69.760002,-0.001861755
7/12/1963,69.639999,-0.001721708
7/15/1963,69.199997,-0.006338281
7/16/1963,69.139999,-0.000867399
7/17/1963,68.93,-0.003041923
7/18/1963,68.489998,-0.006403777
7/19/1963,68.349998,-0.002046186
7/22/1963,67.900002,-0.00660547
7/23/1963,67.910004,0.000147294
7/24/1963,68.279999,0.005433525
7/25/1963,68.260002,-0.000292911
7/26/1963,68.540001,0.004093558
7/29/1963,68.669998,0.001894862
7/30/1963,69.239998,0.008266308
7/31/1963,69.129997,-0.001589955
8/1/1963,69.07,-0.000868263
8/2/1963,69.300003,0.003324466
8/5/1963,69.709999,0.005898816
8/6/1963,70.169998,0.006577076
8/7/1963,69.959999,-0.002997205
8/8/1963,70.019997,0.000857237
8/9/1963,70.480003,0.006548152
8/12/1963,70.589996,0.001559411
8/13/1963,70.790001,0.002829327
8/14/1963,71.07,0.003947545
8/15/1963,71.379997,0.004352369
8/16/1963,71.489998,0.001539876
8/19/1963,71.440002,-0.000699587
8/20/1963,71.379997,-0.000840289
8/21/1963,71.290001,-0.001261597
8/22/1963,71.540001,0.003500669
8/23/1963,71.760002,0.003070498
8/26/1963,71.910004,0.002088147
8/27/1963,71.519997,-0.005438304
8/28/1963,72.040001,0.007244445
8/29/1963,72.160004,0.001664397
8/30/1963,72.5,0.004700631
9/3/1963,72.660004,0.00220452
9/4/1963,72.639999,-0.000275361
9/5/1963,73,0.004943721
9/6/1963,72.839996,-0.002194241
9/9/1963,72.580002,-0.003575771
9/10/1963,72.989998,0.005632989
9/11/1963,73.199997,0.002872962
9/12/1963,73.150002,-0.000683225
9/13/1963,73.169998,0.000273319
9/16/1963,73.07,-0.001367588
9/17/1963,73.120003,0.000684082
9/18/1963,72.800003,-0.004385972
9/19/1963,73.220001,0.005752625
9/20/1963,73.300003,0.001092028
9/23/1963,72.959999,-0.004649318
9/24/1963,73.300003,0.004649318
9/25/1963,72.889999,-0.005609208
9/26/1963,72.269997,-0.008542378
9/27/1963,72.129997,-0.001939059
9/30/1963,71.699997,-0.005979299
10/1/1963,72.220001,0.007226324
10/2/1963,72.300003,0.001107141
10/3/1963,72.830002,0.007303815
10/4/1963,72.849998,0.000274519
10/7/1963,72.699997,-0.002061162
10/8/1963,72.599998,-0.001376449
10/9/1963,71.870003,-0.010105921
10/10/1963,72.199997,0.004581031
10/11/1963,72.269997,0.000969059
10/14/1963,72.300003,0.000415107
10/15/1963,72.400002,0.001382156
10/16/1963,72.970001,0.007842084
10/17/1963,73.260002,0.003966373
10/18/1963,73.32,0.000818638
10/21/1963,73.379997,0.000817955
10/22/1963,72.959999,-0.005740046
10/23/1963,73,0.000548109
10/24/1963,73.279999,0.003828266
10/25/1963,74.010002,0.00991254
10/28/1963,74.480003,0.006330427
10/29/1963,74.459999,-0.000268618
10/30/1963,73.800003,-0.008903283
10/31/1963,74.010002,0.002841474
11/1/1963,73.830002,-0.002435066
11/4/1963,73.449997,-0.005160318
11/6/1963,72.809998,-0.008751581
11/7/1963,73.059998,0.003427713
11/8/1963,73.360001,0.004097848
11/11/1963,73.519997,0.002178596
11/12/1963,73.230003,-0.003952223
11/13/1963,73.290001,0.000818974
11/14/1963,72.949997,-0.004649954
11/15/1963,72.349998,-0.008258808
11/18/1963,71.830002,-0.007213182
11/19/1963,71.900002,0.000974049
11/20/1963,72.559998,0.009137486
11/21/1963,71.620003,-0.013039372
11/22/1963,69.610001,-0.028466157
11/26/1963,72.379997,0.039021727
11/27/1963,72.25,-0.00179765
11/29/1963,73.230003,0.013472887
12/2/1963,73.660004,0.005854751
12/3/1963,73.620003,-0.000543197
12/4/1963,73.800003,0.002442004
12/5/1963,74.279999,0.006482951
12/6/1963,74,-0.00377663
12/9/1963,73.959999,-0.0005407
12/10/1963,73.989998,0.000405529
12/11/1963,73.900002,-0.001217067
12/12/1963,73.910004,0.000135336
12/13/1963,74.059998,0.002027358
12/16/1963,74.300003,0.003235444
12/17/1963,74.739998,0.005904405
12/18/1963,74.629997,-0.001472866
12/19/1963,74.400002,-0.003086562
12/20/1963,74.279999,-0.001614246
12/23/1963,73.809998,-0.006347526
12/24/1963,73.970001,0.002165422
12/26/1963,74.32,0.004720475
12/27/1963,74.440002,0.001613364
12/30/1963,74.559998,0.001610685
12/31/1963,75.019997,0.006150561
1/2/1964,75.43,0.005450369
1/3/1964,75.5,0.000927582
1/6/1964,75.669998,0.002249098
1/7/1964,75.690002,0.000264323
1/8/1964,76,0.004087263
1/9/1964,76.279999,0.003677427
1/10/1964,76.239998,-0.000524535
1/13/1964,76.220001,-0.000262325
1/14/1964,76.360001,0.001835103
1/15/1964,76.639999,0.003660109
1/16/1964,76.550003,-0.001174959
1/17/1964,76.559998,0.00013056
1/20/1964,76.410004,-0.001961091
1/21/1964,76.620003,0.002744548
1/22/1964,77.029999,0.005336765
1/23/1964,77.089996,0.000778575
1/24/1964,77.110001,0.000259468
1/27/1964,77.080002,-0.000389117
1/28/1964,77.099998,0.000259385
1/29/1964,76.629997,-0.006114649
1/30/1964,76.699997,0.000913063
1/31/1964,77.040001,0.004423111
2/3/1964,76.970001,-0.000909032
2/4/1964,76.879997,-0.001170023
2/5/1964,76.75,-0.001692339
2/6/1964,76.93,0.002342531
2/7/1964,77.18,0.003244439
2/10/1964,77.050003,-0.001685755
2/11/1964,77.330002,0.003627404
2/12/1964,77.57,0.00309875
2/13/1964,77.519997,-0.000644826
2/14/1964,77.480003,-0.000516052
2/17/1964,77.459999,-0.000258216
2/18/1964,77.470001,0.000129116
2/19/1964,77.550003,0.001032151
2/20/1964,77.620003,0.000902236
2/24/1964,77.68,0.000772659
2/25/1964,77.68,0
2/26/1964,77.870003,0.002442984
2/27/1964,77.620003,-0.003215644
2/28/1964,77.800003,0.002316305
3/2/1964,77.970001,0.00218268
3/3/1964,78.220001,0.003201232
3/4/1964,78.07,-0.001919522
3/5/1964,78.059998,-0.000128124
3/6/1964,78.309998,0.003197547
3/9/1964,78.330002,0.000255414
3/10/1964,78.589996,0.003313717
3/11/1964,78.949997,0.004570289
3/12/1964,79.080002,0.001645321
3/13/1964,79.139999,0.0007584
3/16/1964,79.139999,0
3/17/1964,79.32,0.00227188
3/18/1964,79.379997,0.000756106
3/19/1964,79.300003,-0.001008243
3/20/1964,78.919998,-0.004803511
3/23/1964,78.93,0.000126728
3/24/1964,78.790001,-0.001775286
3/25/1964,78.980003,0.002408596
3/26/1964,79.190002,0.00265536
3/30/1964,79.139999,-0.00063163
3/31/1964,78.980003,-0.002023729
4/1/1964,79.239998,0.003286503
4/2/1964,79.699997,0.005788352
4/3/1964,79.940002,0.00300683
4/6/1964,80.019997,0.001000188
4/7/1964,79.739998,-0.003505249
4/8/1964,79.75,0.000125425
4/9/1964,79.699997,-0.000627194
4/10/1964,79.849998,0.001880301
4/13/1964,79.769997,-0.001002393
4/14/1964,79.989998,0.002754146
4/15/1964,80.089996,0.001249351
4/16/1964,80.199997,0.001372525
4/17/1964,80.550003,0.004354669
4/20/1964,80.5,-0.000620962
4/21/1964,80.540001,0.000496783
4/22/1964,80.489998,-0.00062104
4/23/1964,80.379997,-0.001367577
4/24/1964,79.75,-0.00786861
4/27/1964,79.349998,-0.00502832
4/28/1964,79.900002,0.006907456
4/29/1964,79.699997,-0.00250633
4/30/1964,79.459999,-0.00301581
5/1/1964,80.169998,0.008895617
5/4/1964,80.470001,0.003735101
5/5/1964,80.879997,0.005082081
5/6/1964,81.059998,0.002223059
5/7/1964,81.150002,0.001109722
5/8/1964,81,-0.001850164
5/11/1964,80.900002,-0.001235306
5/12/1964,81.160004,0.003208715
5/13/1964,80.970001,-0.002343836
5/14/1964,80.860001,-0.001359451
5/15/1964,81.099998,0.00296366
5/18/1964,80.720001,-0.004696548
5/19/1964,80.300003,-0.00521673
5/20/1964,80.660004,0.004473181
5/21/1964,80.940002,0.003465325
5/22/1964,80.730003,-0.002597874
5/25/1964,80.559998,-0.002108067
5/26/1964,80.389999,-0.002112446
5/27/1964,80.260002,-0.001618388
5/28/1964,80.370003,0.00136962
6/1/1964,80.110001,-0.003240307
6/2/1964,79.699997,-0.005131155
6/3/1964,79.489998,-0.002638346
6/4/1964,78.669998,-0.01036934
6/5/1964,79.019997,0.004439084
6/8/1964,78.639999,-0.004820484
6/9/1964,79.139999,0.00633796
6/10/1964,79.440002,0.003783622
6/11/1964,79.730003,0.003643919
6/12/1964,79.599998,-0.001631896
6/15/1964,79.970001,0.004637509
6/16/1964,80.400002,0.005362624
6/17/1964,80.809998,0.005086494
6/18/1964,80.790001,-0.000247488
6/19/1964,80.889999,0.001236987
6/22/1964,81.110001,0.002716076
6/23/1964,80.769997,-0.004200698
6/24/1964,81.059998,0.003584024
6/25/1964,81.209999,0.001848783
6/26/1964,81.459999,0.00307371
6/29/1964,81.639999,0.002207236
6/30/1964,81.690002,0.000612294
7/1/1964,82.269997,0.007074865
7/2/1964,82.599998,0.004003172
7/6/1964,82.980003,0.004589995
7/7/1964,83.120003,0.001685732
7/8/1964,83.120003,0
7/9/1964,83.220001,0.001202333
7/10/1964,83.360001,0.001680874
7/13/1964,83.309998,-0.000600024
7/14/1964,83.059998,-0.003005352
7/15/1964,83.339996,0.003365364
7/16/1964,83.639999,0.003593285
7/17/1964,84.010002,0.004414001
7/20/1964,83.739998,-0.003219126
7/21/1964,83.540001,-0.002391166
7/22/1964,83.519997,-0.000239483
7/23/1964,83.480003,-0.00047897
7/24/1964,83.459999,-0.000239655
7/27/1964,83.080002,-0.00456344
7/28/1964,82.849998,-0.002772303
7/29/1964,82.919998,0.000844544
7/30/1964,83.089996,0.002048046
7/31/1964,83.18,0.001082625
8/3/1964,83,-0.002166327
8/4/1964,81.959999,-0.012609297
8/5/1964,82.089996,0.001584846
8/6/1964,81.339996,-0.009178306
8/7/1964,81.860001,0.006372632
8/10/1964,81.779999,-0.000977781
8/11/1964,81.760002,-0.000244552
8/12/1964,82.169998,0.005002097
8/13/1964,82.410004,0.00291659
8/14/1964,82.349998,-0.000728405
8/17/1964,82.360001,0.000121462
8/18/1964,82.400002,0.000485567
8/19/1964,82.32,-0.00097137
8/20/1964,81.940002,-0.004626795
8/21/1964,82.07,0.001585245
8/24/1964,81.910004,-0.001951409
8/25/1964,81.440002,-0.005754555
8/26/1964,81.32,-0.001474589
8/27/1964,81.699997,0.004661976
8/28/1964,81.989998,0.003543299
8/31/1964,81.830002,-0.001953315
9/1/1964,82.18,0.004268014
9/2/1964,82.309998,0.001580619
9/3/1964,82.559998,0.003032695
9/4/1964,82.760002,0.0024196
9/8/1964,82.870003,0.001328274
9/9/1964,83.050003,0.002169721
9/10/1964,83.099998,0.000601806
9/11/1964,83.449997,0.004202936
9/14/1964,83.220001,-0.002759899
9/15/1964,83,-0.002647108
9/16/1964,83.239998,0.00288737
9/17/1964,83.790001,0.006585703
9/18/1964,83.480003,-0.003706562
9/21/1964,83.860001,0.004541636
9/22/1964,83.889999,0.000357651
9/23/1964,83.910004,0.000238439
9/24/1964,84,0.001071955
9/25/1964,84.209999,0.002496868
9/28/1964,84.279999,0.00083091
9/29/1964,84.239998,-0.000474733
9/30/1964,84.18,-0.000712481
10/1/1964,84.080002,-0.001188613
10/2/1964,84.360001,0.003324617
10/5/1964,84.739998,0.004494354
10/6/1964,84.790001,0.000589902
10/7/1964,84.800003,0.000117955
10/8/1964,85.040001,0.002826168
10/9/1964,85.220001,0.002114414
10/12/1964,85.239998,0.000234624
10/13/1964,84.959999,-0.003290238
10/14/1964,84.790001,-0.002002923
10/15/1964,84.25,-0.006389054
10/16/1964,84.830002,0.006860708
10/19/1964,84.93,0.00117811
10/20/1964,85.18,0.002939277
10/21/1964,85.099998,-0.000939652
10/22/1964,84.940002,-0.001881864
10/23/1964,85.139999,0.0023518
10/26/1964,85,-0.001645692
10/27/1964,85,0
10/28/1964,84.690002,-0.003653702
10/29/1964,84.730003,0.000472211
10/30/1964,84.860001,0.001533086
11/2/1964,85.18,0.003763813
11/4/1964,85.139999,-0.000469716
11/5/1964,85.160004,0.000234938
11/6/1964,85.230003,0.000821633
11/9/1964,85.190002,-0.00046944
11/10/1964,84.839996,-0.004116997
11/11/1964,85.080002,0.002824931
11/12/1964,85.190002,0.001292066
11/13/1964,85.209999,0.000234707
11/16/1964,85.650002,0.005150462
11/17/1964,86.029999,0.004426813
11/18/1964,86.220001,0.00220612
11/19/1964,86.18,-0.000464049
11/20/1964,86.279999,0.001159678
11/23/1964,86,-0.003250514
11/24/1964,85.730003,-0.003144439
11/25/1964,85.440002,-0.003388459
11/27/1964,85.160004,-0.003282512
11/30/1964,84.419998,-0.00872757
12/1/1964,83.550003,-0.010359026
12/2/1964,83.790001,0.00286839
12/3/1964,84.18,0.004643683
12/4/1964,84.349998,0.002017422
12/7/1964,84.330002,-0.000237088
12/8/1964,84,-0.003920898
12/9/1964,83.459999,-0.006449336
12/10/1964,83.449997,-0.000119849
12/11/1964,83.660004,0.0025134
12/14/1964,83.449997,-0.0025134
12/15/1964,83.220001,-0.002759899
12/16/1964,83.550003,0.003957575
12/17/1964,83.900002,0.004180346
12/18/1964,84.290001,0.004637609
12/21/1964,84.379997,0.001067125
12/22/1964,84.330002,-0.000592674
12/23/1964,84.150002,-0.002136753
12/24/1964,84.150002,0
12/28/1964,84.07,-0.000951159
12/29/1964,83.809998,-0.003097477
12/30/1964,84.300003,0.005829592
12/31/1964,84.75,0.005323846
1/4/1965,84.230003,-0.006154558
1/5/1965,84.629997,0.00473759
1/6/1965,84.889999,0.003067511
1/7/1965,85.260002,0.004349146
1/8/1965,85.370003,0.001289351
1/11/1965,85.400002,0.000351338
1/12/1965,85.610001,0.002455986
1/13/1965,85.839996,0.002682941
1/14/1965,85.839996,0
1/15/1965,86.209999,0.004301117
1/18/1965,86.489998,0.003242609
1/19/1965,86.629997,0.001617364
1/20/1965,86.599998,-0.000346349
1/21/1965,86.519997,-0.000924226
1/22/1965,86.739998,0.002539549
1/25/1965,86.860001,0.001382523
1/26/1965,86.940002,0.00092061
1/27/1965,87.230003,0.003330094
1/28/1965,87.480003,0.002861887
1/29/1965,87.559998,0.00091402
2/1/1965,87.580002,0.000228434
2/2/1965,87.550003,-0.000342591
2/3/1965,87.629997,0.000913278
2/4/1965,87.57,-0.000684897
2/5/1965,87.290001,-0.003202553
2/8/1965,86.949997,-0.003902714
2/9/1965,87.239998,0.003329712
2/10/1965,86.459999,-0.008981051
2/11/1965,85.540001,-0.010697753
2/12/1965,86.169998,0.007337952
2/15/1965,86.07,-0.001161147
2/16/1965,85.669998,-0.004658236
2/17/1965,85.769997,0.001166577
2/18/1965,86.050003,0.003259297
2/19/1965,86.209999,0.001857611
2/23/1965,86.639999,0.004975423
2/24/1965,87.169998,0.006098621
2/25/1965,87.199997,0.000344084
2/26/1965,87.43,0.002634177
3/1/1965,87.25,-0.002060912
3/2/1965,87.400002,0.001717744
3/3/1965,87.260002,-0.001603115
3/4/1965,86.980003,-0.003213949
3/5/1965,86.800003,-0.002071585
3/8/1965,86.830002,0.000345551
3/9/1965,86.690002,-0.001613647
3/10/1965,86.540001,-0.001731814
3/11/1965,86.900002,0.004151309
3/12/1965,87.209999,0.003560936
3/15/1965,87.239998,0.000343927
3/16/1965,87.129997,-0.001261697
3/17/1965,87.019997,-0.001263279
3/18/1965,86.809998,-0.002416143
3/19/1965,86.839996,0.0003455
3/22/1965,86.830002,-0.000115092
3/23/1965,86.93,0.00115099
3/24/1965,87.089996,0.001838824
3/25/1965,86.839996,-0.002874722
3/26/1965,86.199997,-0.007397156
3/29/1965,86.029999,-0.001974082
3/30/1965,86.199997,0.001974082
3/31/1965,86.160004,-0.000464064
4/1/1965,86.32,0.001855242
4/2/1965,86.529999,0.002429842
4/5/1965,86.529999,0
4/6/1965,86.5,-0.000346749
4/7/1965,86.550003,0.000577902
4/8/1965,87.040001,0.005645478
4/9/1965,87.559998,0.005956455
4/12/1965,87.940002,0.004330537
4/13/1965,88.040001,0.001136482
4/14/1965,88.239998,0.002269084
4/15/1965,88.150002,-0.001020421
4/19/1965,88.510002,0.004075631
4/20/1965,88.459999,-0.000565101
4/21/1965,88.300003,-0.00181032
4/22/1965,88.779999,0.005421247
4/23/1965,88.879997,0.001125723
4/26/1965,88.889999,0.000112527
4/27/1965,89.040001,0.001686079
4/28/1965,89,-0.000449348
4/29/1965,88.93,-0.000786826
4/30/1965,89.110001,0.002022029
5/3/1965,89.230003,0.001345767
